

Calculating E_bulk....

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 11:42:42     -905.142230        0.0001


The energy of the Fe bulk system is -905.1422300964848 eV.
Potential: MACE(large)    GB: Sigma17(410)










Calculating E_bulk_sub....

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:   50 13:15:59    -1469.892888        0.0013
BFGS:   51 13:16:13    -1469.892890        0.0017
BFGS:   52 13:16:27    -1469.892892        0.0015
BFGS:   53 13:16:41    -1469.892893        0.0012
BFGS:   54 13:16:55    -1469.892894        0.0013
BFGS:   55 13:17:09    -1469.892895        0.0014
BFGS:   56 13:17:23    -1469.892897        0.0012
BFGS:   57 13:17:37    -1469.892897        0.0010
BFGS:   58 13:17:51    -1469.892898        0.0009
BFGS:   59 13:18:05    -1469.892899        0.0013
BFGS:   60 13:18:19    -1469.892900        0.0015
BFGS:   61 13:18:33    -1469.892901        0.0011
BFGS:   62 13:18:47    -1469.892902        0.0010
BFGS:   63 13:19:00    -1469.892902        0.0010
BFGS:   64 13:19:14    -1469.892903        0.0011
BFGS:   65 13:19:28    -1469.892904        0.0013
BFGS:   66 13:19:42    -1469.892905        0.0009
BFGS:   67 13:19:56    -1469.892905        0.0010
BFGS:   68 13:20:09    -1469.892906        0.0010
BFGS:   69 13:20:23    -1469.892906        0.0011
BFGS:   70 13:20:37    -1469.892907        0.0011
BFGS:   71 13:20:51    -1469.892908        0.0012
BFGS:   72 13:21:05    -1469.892908        0.0012
BFGS:   73 13:21:19    -1469.892909        0.0009
BFGS:   74 13:21:33    -1469.892909        0.0011
BFGS:   75 13:21:47    -1469.892910        0.0009
BFGS:   76 13:22:01    -1469.892911        0.0011
BFGS:   77 13:22:15    -1469.892911        0.0011
BFGS:   78 13:22:28    -1469.892912        0.0011
BFGS:   79 13:22:42    -1469.892912        0.0012
BFGS:   80 13:22:56    -1469.892913        0.0007
BFGS:   81 13:23:09    -1469.892913        0.0008
BFGS:   82 13:23:23    -1469.892913        0.0008
BFGS:   83 13:23:37    -1469.892914        0.0008
BFGS:   84 13:23:51    -1469.892914        0.0009
BFGS:   85 13:24:05    -1469.892914        0.0006
BFGS:   86 13:24:18    -1469.892915        0.0007
BFGS:   87 13:24:32    -1469.892915        0.0006
BFGS:   88 13:24:46    -1469.892915        0.0009
BFGS:   89 13:25:00    -1469.892915        0.0009
BFGS:   90 13:25:14    -1469.892916        0.0005
BFGS:   91 13:25:28    -1469.892916        0.0004
BFGS:   92 13:25:42    -1469.892916        0.0003
BFGS:   93 13:25:56    -1469.892916        0.0005
BFGS:   94 13:26:10    -1469.892916        0.0005
BFGS:   95 13:26:24    -1469.892916        0.0005
BFGS:   96 13:26:38    -1469.892916        0.0004
BFGS:   97 13:26:52    -1469.892916        0.0003
BFGS:   98 13:27:06    -1469.892916        0.0005
BFGS:   99 13:27:19    -1469.892916        0.0004
BFGS:  100 13:27:33    -1469.892916        0.0002
BFGS:  101 13:27:47    -1469.892916        0.0002
BFGS:  102 13:28:01    -1469.892917        0.0002
BFGS:  103 13:28:15    -1469.892917        0.0003
BFGS:  104 13:28:29    -1469.892917        0.0002
BFGS:  105 13:28:43    -1469.892917        0.0001
BFGS:  106 13:28:57    -1469.892917        0.0001
BFGS:  107 13:29:11    -1469.892917        0.0002
BFGS:  108 13:29:25    -1469.892917        0.0002
BFGS:  109 13:29:39    -1469.892917        0.0001
BFGS:  110 13:29:53    -1469.892917        0.0001


The E_gb_sub with site 54  (distance from GB plane: 1.737399192899046 angstrom) substituded by Cr atom is -1469.8929166617545 eV.
Potential: MACE(large)    GB: Sigma17(410)

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 13:30:07    -1469.805781        0.1334
BFGS:    1 13:30:21    -1469.809163        0.1186
BFGS:    2 13:30:35    -1469.825107        0.0528
BFGS:    3 13:30:49    -1469.825975        0.0485
BFGS:    4 13:31:03    -1469.831336        0.0362
BFGS:    5 13:31:17    -1469.831657        0.0336
BFGS:    6 13:31:31    -1469.833767        0.0211
BFGS:    7 13:31:45    -1469.833971        0.0204
BFGS:    8 13:31:59    -1469.834775        0.0208
BFGS:    9 13:32:13    -1469.835341        0.0212
BFGS:   10 13:32:27    -1469.835840        0.0152
BFGS:   11 13:32:41    -1469.836131        0.0187
BFGS:   12 13:32:55    -1469.836493        0.0200
BFGS:   13 13:33:09    -1469.836954        0.0175
BFGS:   14 13:33:23    -1469.837402        0.0214
BFGS:   15 13:33:37    -1469.837693        0.0190
BFGS:   16 13:33:51    -1469.837904        0.0176
BFGS:   17 13:34:05    -1469.838156        0.0175
BFGS:   18 13:34:19    -1469.838467        0.0142
BFGS:   19 13:34:33    -1469.838730        0.0137
BFGS:   20 13:34:48    -1469.838897        0.0122
BFGS:   21 13:35:02    -1469.839035        0.0150
BFGS:   22 13:35:16    -1469.839209        0.0154
BFGS:   23 13:35:30    -1469.839395        0.0140
BFGS:   24 13:35:44    -1469.839528        0.0121
BFGS:   25 13:35:58    -1469.839612        0.0106
BFGS:   26 13:36:12    -1469.839692        0.0110
BFGS:   27 13:36:26    -1469.839792        0.0122
BFGS:   28 13:36:40    -1469.839881        0.0103
BFGS:   29 13:36:54    -1469.839935        0.0078
BFGS:   30 13:37:08    -1469.839969        0.0075
BFGS:   31 13:37:22    -1469.840005        0.0056
BFGS:   32 13:37:36    -1469.840045        0.0068
BFGS:   33 13:37:51    -1469.840075        0.0058
BFGS:   34 13:38:05    -1469.840094        0.0058
BFGS:   35 13:38:19    -1469.840113        0.0050
BFGS:   36 13:38:34    -1469.840139        0.0052
BFGS:   37 13:38:48    -1469.840168        0.0064
BFGS:   38 13:39:02    -1469.840190        0.0052
BFGS:   39 13:39:16    -1469.840203        0.0052
BFGS:   40 13:39:30    -1469.840216        0.0055
BFGS:   41 13:39:44    -1469.840232        0.0043
BFGS:   42 13:39:58    -1469.840246        0.0031
BFGS:   43 13:40:13    -1469.840253        0.0028
BFGS:   44 13:40:27    -1469.840258        0.0029
BFGS:   45 13:40:41    -1469.840264        0.0021
BFGS:   46 13:40:55    -1469.840269        0.0023
BFGS:   47 13:41:09    -1469.840273        0.0021
BFGS:   48 13:41:24    -1469.840275        0.0015
BFGS:   49 13:41:38    -1469.840277        0.0013
BFGS:   50 13:41:52    -1469.840280        0.0014
BFGS:   51 13:42:06    -1469.840281        0.0012
BFGS:   52 13:42:20    -1469.840282        0.0010
BFGS:   53 13:42:35    -1469.840283        0.0010
BFGS:   54 13:42:49    -1469.840284        0.0008
BFGS:   55 13:43:03    -1469.840285        0.0007
BFGS:   56 13:43:18    -1469.840285        0.0006
BFGS:   57 13:43:32    -1469.840286        0.0005
BFGS:   58 13:43:47    -1469.840286        0.0006
BFGS:   59 13:44:01    -1469.840287        0.0006
BFGS:   60 13:44:16    -1469.840287        0.0006
BFGS:   61 13:44:30    -1469.840288        0.0004
BFGS:   62 13:44:44    -1469.840288        0.0004
BFGS:   63 13:44:58    -1469.840288        0.0005
BFGS:   64 13:45:13    -1469.840288        0.0005
BFGS:   65 13:45:27    -1469.840289        0.0005
BFGS:   66 13:45:41    -1469.840289        0.0005
BFGS:   67 13:45:55    -1469.840289        0.0004
BFGS:   68 13:46:09    -1469.840289        0.0004
BFGS:   69 13:46:23    -1469.840289        0.0003
BFGS:   70 13:46:37    -1469.840289        0.0002
BFGS:   71 13:46:52    -1469.840289        0.0002
BFGS:   72 13:47:06    -1469.840289        0.0002
BFGS:   73 13:47:20    -1469.840289        0.0002
BFGS:   74 13:47:34    -1469.840289        0.0002
BFGS:   75 13:47:48    -1469.840289        0.0002
BFGS:   76 13:48:02    -1469.840290        0.0002
BFGS:   77 13:48:16    -1469.840290        0.0002
BFGS:   78 13:48:30    -1469.840290        0.0002
BFGS:   79 13:48:44    -1469.840290        0.0001
BFGS:   80 13:48:58    -1469.840290        0.0001
BFGS:   81 13:49:12    -1469.840290        0.0001
BFGS:   82 13:49:26    -1469.840290        0.0001
BFGS:   83 13:49:40    -1469.840290        0.0001
BFGS:   84 13:49:55    -1469.840290        0.0001
BFGS:   85 13:50:09    -1469.840290        0.0001
BFGS:   86 13:50:23    -1469.840290        0.0001


The E_gb_sub with site 56  (distance from GB plane: 0 angstrom) substituded by Cr atom is -1469.8402897011383 eV.
Potential: MACE(large)    GB: Sigma17(410)

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 13:50:37    -1469.801640        0.2237
BFGS:    1 13:50:52    -1469.803451        0.2191
BFGS:    2 13:51:06    -1469.816089        0.1432
BFGS:    3 13:51:20    -1469.817296        0.1358
BFGS:    4 13:51:34    -1469.825702        0.0819
BFGS:    5 13:51:48    -1469.826325        0.0662
BFGS:    6 13:52:03    -1469.828678        0.0489
BFGS:    7 13:52:17    -1469.829735        0.0324
BFGS:    8 13:52:31    -1469.830262        0.0266
BFGS:    9 13:52:45    -1469.830558        0.0252
BFGS:   10 13:52:59    -1469.831006        0.0180
BFGS:   11 13:53:13    -1469.831392        0.0170
BFGS:   12 13:53:27    -1469.831637        0.0156
BFGS:   13 13:53:41    -1469.831792        0.0152
BFGS:   14 13:53:56    -1469.831978        0.0147
BFGS:   15 13:54:10    -1469.832195        0.0153
BFGS:   16 13:54:24    -1469.832378        0.0132
BFGS:   17 13:54:38    -1469.832503        0.0113
BFGS:   18 13:54:52    -1469.832620        0.0135
BFGS:   19 13:55:06    -1469.832774        0.0177
BFGS:   20 13:55:20    -1469.832935        0.0173
BFGS:   21 13:55:34    -1469.833049        0.0123
BFGS:   22 13:55:48    -1469.833123        0.0118
BFGS:   23 13:56:02    -1469.833207        0.0115
BFGS:   24 13:56:16    -1469.833329        0.0147
BFGS:   25 13:56:30    -1469.833462        0.0130
BFGS:   26 13:56:44    -1469.833554        0.0096
BFGS:   27 13:56:58    -1469.833609        0.0092
BFGS:   28 13:57:12    -1469.833659        0.0079
BFGS:   29 13:57:26    -1469.833719        0.0088
BFGS:   30 13:57:41    -1469.833771        0.0080
BFGS:   31 13:57:55    -1469.833802        0.0060
BFGS:   32 13:58:09    -1469.833824        0.0049
BFGS:   33 13:58:23    -1469.833849        0.0051
BFGS:   34 13:58:37    -1469.833874        0.0053
BFGS:   35 13:58:51    -1469.833891        0.0045
BFGS:   36 13:59:05    -1469.833900        0.0027
BFGS:   37 13:59:19    -1469.833907        0.0028
BFGS:   38 13:59:33    -1469.833917        0.0030
BFGS:   39 13:59:48    -1469.833926        0.0034
BFGS:   40 14:00:02    -1469.833932        0.0029
BFGS:   41 14:00:16    -1469.833936        0.0019
BFGS:   42 14:00:30    -1469.833941        0.0022
BFGS:   43 14:00:44    -1469.833946        0.0019
BFGS:   44 14:00:58    -1469.833949        0.0017
BFGS:   45 14:01:12    -1469.833951        0.0014
BFGS:   46 14:01:26    -1469.833953        0.0013
BFGS:   47 14:01:40    -1469.833956        0.0016
BFGS:   48 14:01:54    -1469.833958        0.0014
BFGS:   49 14:02:08    -1469.833960        0.0011
BFGS:   50 14:02:22    -1469.833961        0.0010
BFGS:   51 14:02:36    -1469.833962        0.0009
BFGS:   52 14:02:50    -1469.833963        0.0010
BFGS:   53 14:03:04    -1469.833965        0.0008
BFGS:   54 14:03:18    -1469.833965        0.0008
BFGS:   55 14:03:32    -1469.833966        0.0007
BFGS:   56 14:03:46    -1469.833966        0.0008
BFGS:   57 14:04:00    -1469.833967        0.0009
BFGS:   58 14:04:14    -1469.833967        0.0006
BFGS:   59 14:04:28    -1469.833968        0.0005
BFGS:   60 14:04:42    -1469.833968        0.0004
BFGS:   61 14:04:56    -1469.833968        0.0005
BFGS:   62 14:05:10    -1469.833968        0.0005
BFGS:   63 14:05:25    -1469.833969        0.0004
BFGS:   64 14:05:39    -1469.833969        0.0004
BFGS:   65 14:05:53    -1469.833969        0.0004
BFGS:   66 14:06:07    -1469.833969        0.0005
BFGS:   67 14:06:21    -1469.833969        0.0005
BFGS:   68 14:06:35    -1469.833970        0.0004
BFGS:   69 14:06:49    -1469.833970        0.0004
BFGS:   70 14:07:03    -1469.833970        0.0003
BFGS:   71 14:07:17    -1469.833970        0.0003
BFGS:   72 14:07:31    -1469.833970        0.0003
BFGS:   73 14:07:45    -1469.833970        0.0003
BFGS:   74 14:07:59    -1469.833970        0.0002
BFGS:   75 14:08:13    -1469.833970        0.0002
BFGS:   76 14:08:27    -1469.833970        0.0002
BFGS:   77 14:08:41    -1469.833970        0.0002
BFGS:   78 14:08:55    -1469.833970        0.0003
BFGS:   79 14:09:09    -1469.833971        0.0002
BFGS:   80 14:09:23    -1469.833971        0.0002
BFGS:   81 14:09:36    -1469.833971        0.0002
BFGS:   82 14:09:50    -1469.833971        0.0001
BFGS:   83 14:10:04    -1469.833971        0.0001
BFGS:   84 14:10:18    -1469.833971        0.0001
BFGS:   85 14:10:32    -1469.833971        0.0001
BFGS:   86 14:10:46    -1469.833971        0.0001


The E_gb_sub with site 57  (distance from GB plane: 0 angstrom) substituded by Cr atom is -1469.8339706936492 eV.
Potential: MACE(large)    GB: Sigma17(410)

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 14:11:00    -1469.873418        0.1810
BFGS:    1 14:11:14    -1469.876103        0.1646
BFGS:    2 14:11:28    -1469.888476        0.0555
BFGS:    3 14:11:42    -1469.889160        0.0518
BFGS:    4 14:11:56    -1469.893558        0.0370
BFGS:    5 14:12:10    -1469.893874        0.0350
BFGS:    6 14:12:23    -1469.895649        0.0167
BFGS:    7 14:12:37    -1469.895901        0.0184
BFGS:    8 14:12:51    -1469.896248        0.0235
BFGS:    9 14:13:05    -1469.896631        0.0264
BFGS:   10 14:13:19    -1469.897106        0.0213
BFGS:   11 14:13:33    -1469.897424        0.0151
BFGS:   12 14:13:47    -1469.897674        0.0193
BFGS:   13 14:14:01    -1469.897980        0.0260
BFGS:   14 14:14:14    -1469.898411        0.0281
BFGS:   15 14:14:28    -1469.898836        0.0198
BFGS:   16 14:14:42    -1469.899122        0.0179
BFGS:   17 14:14:56    -1469.899318        0.0155
BFGS:   18 14:15:10    -1469.899538        0.0235
BFGS:   19 14:15:24    -1469.899803        0.0247
BFGS:   20 14:15:38    -1469.900025        0.0218
BFGS:   21 14:15:53    -1469.900163        0.0184
BFGS:   22 14:16:07    -1469.900272        0.0112
BFGS:   23 14:16:21    -1469.900406        0.0156
BFGS:   24 14:16:35    -1469.900549        0.0153
BFGS:   25 14:16:49    -1469.900658        0.0151
BFGS:   26 14:17:03    -1469.900733        0.0121
BFGS:   27 14:17:18    -1469.900810        0.0100
BFGS:   28 14:17:32    -1469.900902        0.0142
BFGS:   29 14:17:46    -1469.900982        0.0120
BFGS:   30 14:18:00    -1469.901030        0.0097
BFGS:   31 14:18:14    -1469.901065        0.0071
BFGS:   32 14:18:29    -1469.901106        0.0099
BFGS:   33 14:18:43    -1469.901153        0.0113
BFGS:   34 14:18:57    -1469.901189        0.0088
BFGS:   35 14:19:11    -1469.901212        0.0065
BFGS:   36 14:19:26    -1469.901234        0.0056
BFGS:   37 14:19:40    -1469.901263        0.0062
BFGS:   38 14:19:55    -1469.901293        0.0061
BFGS:   39 14:20:10    -1469.901312        0.0038
BFGS:   40 14:20:24    -1469.901324        0.0036
BFGS:   41 14:20:39    -1469.901336        0.0036
BFGS:   42 14:20:53    -1469.901351        0.0045
BFGS:   43 14:21:07    -1469.901366        0.0038
BFGS:   44 14:21:22    -1469.901374        0.0031
BFGS:   45 14:21:37    -1469.901380        0.0026
BFGS:   46 14:21:51    -1469.901387        0.0030
BFGS:   47 14:22:06    -1469.901395        0.0033
BFGS:   48 14:22:20    -1469.901401        0.0031
BFGS:   49 14:22:35    -1469.901406        0.0027
BFGS:   50 14:22:49    -1469.901410        0.0022
BFGS:   51 14:23:03    -1469.901416        0.0033
BFGS:   52 14:23:18    -1469.901422        0.0033
BFGS:   53 14:23:32    -1469.901427        0.0029
BFGS:   54 14:23:47    -1469.901430        0.0025
BFGS:   55 14:24:01    -1469.901434        0.0020
BFGS:   56 14:24:16    -1469.901439        0.0025
BFGS:   57 14:24:29    -1469.901445        0.0031
BFGS:   58 14:24:44    -1469.901450        0.0032
BFGS:   59 14:24:58    -1469.901454        0.0023
BFGS:   60 14:25:11    -1469.901459        0.0034
BFGS:   61 14:25:25    -1469.901465        0.0036
BFGS:   62 14:25:39    -1469.901471        0.0025
BFGS:   63 14:25:53    -1469.901475        0.0025
BFGS:   64 14:26:07    -1469.901478        0.0032
BFGS:   65 14:26:21    -1469.901483        0.0037
BFGS:   66 14:26:36    -1469.901488        0.0030
BFGS:   67 14:26:50    -1469.901492        0.0020
BFGS:   68 14:27:05    -1469.901495        0.0016
BFGS:   69 14:27:19    -1469.901497        0.0020
BFGS:   70 14:27:34    -1469.901501        0.0026
BFGS:   71 14:27:48    -1469.901504        0.0023
BFGS:   72 14:28:03    -1469.901506        0.0014
BFGS:   73 14:28:18    -1469.901508        0.0016
BFGS:   74 14:28:32    -1469.901509        0.0017
BFGS:   75 14:28:47    -1469.901511        0.0015
BFGS:   76 14:29:01    -1469.901512        0.0012
BFGS:   77 14:29:16    -1469.901513        0.0010
BFGS:   78 14:29:31    -1469.901514        0.0010
BFGS:   79 14:29:46    -1469.901515        0.0011
BFGS:   80 14:30:00    -1469.901516        0.0013
BFGS:   81 14:30:15    -1469.901517        0.0011
BFGS:   82 14:30:30    -1469.901518        0.0009
BFGS:   83 14:30:44    -1469.901518        0.0007
BFGS:   84 14:30:59    -1469.901519        0.0012
BFGS:   85 14:31:14    -1469.901520        0.0013
BFGS:   86 14:31:29    -1469.901520        0.0009
BFGS:   87 14:31:44    -1469.901521        0.0007
BFGS:   88 14:31:59    -1469.901521        0.0008
BFGS:   89 14:32:14    -1469.901521        0.0008
BFGS:   90 14:32:29    -1469.901522        0.0007
BFGS:   91 14:32:43    -1469.901522        0.0006
BFGS:   92 14:32:58    -1469.901523        0.0006
BFGS:   93 14:33:13    -1469.901523        0.0006
BFGS:   94 14:33:28    -1469.901523        0.0008
BFGS:   95 14:33:43    -1469.901524        0.0006
BFGS:   96 14:33:58    -1469.901524        0.0007
BFGS:   97 14:34:13    -1469.901524        0.0007
BFGS:   98 14:34:28    -1469.901524        0.0006
BFGS:   99 14:34:43    -1469.901524        0.0006
BFGS:  100 14:34:58    -1469.901524        0.0004
BFGS:  101 14:35:13    -1469.901525        0.0003
BFGS:  102 14:35:27    -1469.901525        0.0003
BFGS:  103 14:35:42    -1469.901525        0.0004
BFGS:  104 14:35:57    -1469.901525        0.0003
BFGS:  105 14:36:12    -1469.901525        0.0002
BFGS:  106 14:36:27    -1469.901525        0.0002
BFGS:  107 14:36:42    -1469.901525        0.0001
BFGS:  108 14:36:57    -1469.901525        0.0002
BFGS:  109 14:37:12    -1469.901525        0.0002
BFGS:  110 14:37:27    -1469.901525        0.0001
BFGS:  111 14:37:42    -1469.901525        0.0001
BFGS:  112 14:37:58    -1469.901525        0.0001
BFGS:  113 14:38:13    -1469.901525        0.0001
BFGS:  114 14:38:28    -1469.901525        0.0001
BFGS:  115 14:38:43    -1469.901525        0.0001


The E_gb_sub with site 67  (distance from GB plane: 1.0549059787302024 angstrom) substituded by Cr atom is -1469.901525035268 eV.
Potential: MACE(large)    GB: Sigma17(410)

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 14:38:58    -1469.897850        0.2061
BFGS:    1 14:39:14    -1469.900365        0.1751
BFGS:    2 14:39:29    -1469.907777        0.0733
BFGS:    3 14:39:44    -1469.908293        0.0740
BFGS:    4 14:39:59    -1469.910730        0.0344
BFGS:    5 14:40:14    -1469.911107        0.0266
BFGS:    6 14:40:29    -1469.911430        0.0322
BFGS:    7 14:40:44    -1469.911770        0.0409
BFGS:    8 14:41:00    -1469.912168        0.0296
BFGS:    9 14:41:15    -1469.912394        0.0212
BFGS:   10 14:41:30    -1469.912531        0.0146
BFGS:   11 14:41:46    -1469.912676        0.0259
BFGS:   12 14:42:01    -1469.912876        0.0299
BFGS:   13 14:42:16    -1469.913068        0.0197
BFGS:   14 14:42:31    -1469.913202        0.0157
BFGS:   15 14:42:46    -1469.913302        0.0153
BFGS:   16 14:43:02    -1469.913419        0.0238
BFGS:   17 14:43:17    -1469.913554        0.0229
BFGS:   18 14:43:32    -1469.913660        0.0145
BFGS:   19 14:43:47    -1469.913726        0.0137
BFGS:   20 14:44:03    -1469.913783        0.0124
BFGS:   21 14:44:18    -1469.913852        0.0174
BFGS:   22 14:44:33    -1469.913923        0.0142
BFGS:   23 14:44:48    -1469.913973        0.0133
BFGS:   24 14:45:03    -1469.914010        0.0122
BFGS:   25 14:45:19    -1469.914053        0.0127
BFGS:   26 14:45:34    -1469.914111        0.0163
BFGS:   27 14:45:50    -1469.914167        0.0123
BFGS:   28 14:46:05    -1469.914205        0.0104
BFGS:   29 14:46:20    -1469.914234        0.0100
BFGS:   30 14:46:36    -1469.914268        0.0127
BFGS:   31 14:46:51    -1469.914307        0.0120
BFGS:   32 14:47:06    -1469.914336        0.0071
BFGS:   33 14:47:22    -1469.914352        0.0057
BFGS:   34 14:47:37    -1469.914363        0.0050
BFGS:   35 14:47:52    -1469.914378        0.0075
BFGS:   36 14:48:07    -1469.914392        0.0072
BFGS:   37 14:48:22    -1469.914401        0.0036
BFGS:   38 14:48:38    -1469.914407        0.0026
BFGS:   39 14:48:53    -1469.914415        0.0038
BFGS:   40 14:49:09    -1469.914425        0.0062
BFGS:   41 14:49:24    -1469.914435        0.0056
BFGS:   42 14:49:39    -1469.914441        0.0026
BFGS:   43 14:49:55    -1469.914445        0.0020
BFGS:   44 14:50:10    -1469.914449        0.0032
BFGS:   45 14:50:25    -1469.914455        0.0043
BFGS:   46 14:50:40    -1469.914459        0.0031
BFGS:   47 14:50:56    -1469.914461        0.0012
BFGS:   48 14:51:11    -1469.914463        0.0014
BFGS:   49 14:51:26    -1469.914464        0.0021
BFGS:   50 14:51:41    -1469.914466        0.0023
BFGS:   51 14:51:56    -1469.914467        0.0014
BFGS:   52 14:52:12    -1469.914468        0.0009
BFGS:   53 14:52:27    -1469.914468        0.0014
BFGS:   54 14:52:42    -1469.914469        0.0015
BFGS:   55 14:52:57    -1469.914469        0.0011
BFGS:   56 14:53:13    -1469.914470        0.0005
BFGS:   57 14:53:28    -1469.914470        0.0004
BFGS:   58 14:53:44    -1469.914470        0.0008
BFGS:   59 14:53:59    -1469.914470        0.0009
BFGS:   60 14:54:14    -1469.914471        0.0006
BFGS:   61 14:54:29    -1469.914471        0.0003
BFGS:   62 14:54:44    -1469.914471        0.0005
BFGS:   63 14:55:00    -1469.914471        0.0008
BFGS:   64 14:55:16    -1469.914471        0.0007
BFGS:   65 14:55:31    -1469.914471        0.0003
BFGS:   66 14:55:47    -1469.914471        0.0002
BFGS:   67 14:56:02    -1469.914471        0.0004
BFGS:   68 14:56:18    -1469.914472        0.0005
BFGS:   69 14:56:33    -1469.914472        0.0003
BFGS:   70 14:56:48    -1469.914472        0.0002
BFGS:   71 14:57:04    -1469.914472        0.0002
BFGS:   72 14:57:19    -1469.914472        0.0003
BFGS:   73 14:57:35    -1469.914472        0.0003
BFGS:   74 14:57:50    -1469.914472        0.0001
BFGS:   75 14:58:05    -1469.914472        0.0002
BFGS:   76 14:58:20    -1469.914472        0.0002
BFGS:   77 14:58:35    -1469.914472        0.0003
BFGS:   78 14:58:51    -1469.914472        0.0002
BFGS:   79 14:59:06    -1469.914472        0.0001
BFGS:   80 14:59:20    -1469.914472        0.0001
BFGS:   81 14:59:35    -1469.914472        0.0002
BFGS:   82 14:59:50    -1469.914472        0.0002
BFGS:   83 15:00:05    -1469.914472        0.0002
BFGS:   84 15:00:20    -1469.914472        0.0001


The E_gb_sub with site 68  (distance from GB plane: 0 angstrom) substituded by Cr atom is -1469.9144719548024 eV.
Potential: MACE(large)    GB: Sigma17(410)

Using Materials Project MACE for MACECalculator with /shared/home/zhaolun/.cache/mace/5f5yavf3
Using float64 for MACECalculator, which is slower but more accurate. Recommended for geometry optimization.
      Step     Time          Energy         fmax
BFGS:    0 15:00:36    -1469.895811        0.2155
BFGS:    1 15:00:51    -1469.899773        0.1887
BFGS:    2 15:01:06    -1469.915967        0.0905
BFGS:    3 15:01:21    -1469.916842        0.0836
BFGS:    4 15:01:36    -1469.923022        0.0491
BFGS:    5 15:01:51    -1469.923433        0.0469
BFGS:    6 15:02:06    -1469.926020        0.0276
BFGS:    7 15:02:20    -1469.926369        0.0312
BFGS:    8 15:02:36    -1469.927045        0.0318
BFGS:    9 15:02:51    -1469.927714        0.0318
BFGS:   10 15:03:06    -1469.928420        0.0230
BFGS:   11 15:03:22    -1469.928814        0.0183
BFGS:   12 15:03:37    -1469.929124        0.0227
BFGS:   13 15:03:52    -1469.929502        0.0252
BFGS:   14 15:04:07    -1469.929951        0.0228
BFGS:   15 15:04:22    -1469.930297        0.0160
BFGS:   16 15:04:38    -1469.930506        0.0138
BFGS:   17 15:04:53    -1469.930684        0.0158
BFGS:   18 15:05:08    -1469.930911        0.0216
BFGS:   19 15:05:23    -1469.931142        0.0187
BFGS:   20 15:05:38    -1469.931304        0.0120
BFGS:   21 15:05:54    -1469.931414        0.0117
BFGS:   22 15:06:09    -1469.931536        0.0115
BFGS:   23 15:06:24    -1469.931696        0.0148
BFGS:   24 15:06:39    -1469.931846        0.0127
BFGS:   25 15:06:55    -1469.931945        0.0125
BFGS:   26 15:07:10    -1469.932018        0.0104
BFGS:   27 15:07:25    -1469.932104        0.0100
BFGS:   28 15:07:41    -1469.932202        0.0115
BFGS:   29 15:07:56    -1469.932279        0.0097
BFGS:   30 15:08:11    -1469.932325        0.0096
BFGS:   31 15:08:26    -1469.932364        0.0074
BFGS:   32 15:08:41    -1469.932413        0.0071
BFGS:   33 15:08:57    -1469.932463        0.0065
BFGS:   34 15:09:12    -1469.932497        0.0068
BFGS:   35 15:09:28    -1469.932519        0.0057
BFGS:   36 15:09:43    -1469.932541        0.0050
BFGS:   37 15:09:58    -1469.932571        0.0051
BFGS:   38 15:10:13    -1469.932599        0.0045
BFGS:   39 15:10:29    -1469.932616        0.0040
BFGS:   40 15:10:44    -1469.932627        0.0037
BFGS:   41 15:10:59    -1469.932640        0.0037
BFGS:   42 15:11:15    -1469.932654        0.0033
BFGS:   43 15:11:30    -1469.932666        0.0030
BFGS:   44 15:11:45    -1469.932673        0.0027
BFGS:   45 15:12:01    -1469.932678        0.0024
BFGS:   46 15:12:16    -1469.932684        0.0026
BFGS:   47 15:12:31    -1469.932690        0.0017
BFGS:   48 15:12:48    -1469.932694        0.0015
BFGS:   49 15:13:03    -1469.932696        0.0016
BFGS:   50 15:13:19    -1469.932699        0.0021
BFGS:   51 15:13:34    -1469.932701        0.0018
BFGS:   52 15:13:49    -1469.932703        0.0011
BFGS:   53 15:14:04    -1469.932704        0.0010
BFGS:   54 15:14:20    -1469.932705        0.0010
BFGS:   55 15:14:35    -1469.932706        0.0012
